id,query1,query2,label
13677,复方甘草口服溶液适合什么人群使用,三岁的孩子服用复方甘草口服溶液一次多少毫升,0
13678,克拉霉素片克拉仙的成分和功效是什么,克拉霉素和克拉仙的功效和成分是什么,1
13679,明兴清开灵颗粒的价格怎么样,感冒可以喝明兴清开灵颗粒吗,0
13680,小宝宝感冒流鼻涕怎么办？,小宝宝感冒流鼻涕最简单的方法,1
13681,金莲花片的作用有哪些,服用金莲花片会有什么不良反应,0
13682,宝宝患有肺炎在饮食上需要注意什么？,宝宝肺炎有什么症状,0
13683,怎么应对肺部感染？因上呼吸道感染引起的。,上呼吸道感染引起肺部感染的原因有哪些？,0
13684,气紧胸闷肺气肿如何处理？,肺气肿，胸闷，气短，怎么办？,1
13685,乐达非热毒平颗粒可以治疗什么病,乐达非热毒平颗粒用于流感和上呼吸道感染吗,0
13686,小宝宝感冒流鼻涕该做什么？,小宝宝感冒流鼻涕怎么办才好,1
13687,孩子肺炎咳嗽反复很是无奈怎么办,肺炎咳嗽会有痰吗,0
13688,堵塞性肺气肿和肺大泡如何治疗？,堵塞性肺气肿和肺大泡去医院看行吗？,1
13689,哺乳期感冒了可不可以吃感冒药？,哺乳期吃感冒药多久能喂奶？,0
13690,小孩咳嗽变异性哮喘怎么治疗？,咳嗽变异性哮喘饮食禁忌是什么？,0
13691,"现在肺炎能治好吗,大概多少钱",目前治疗肺炎的最好方法是什么,0
13692,请问拉米夫定片服用以后有什么毒副作用吗,请问拉米夫定片有什么成分？,0
13693,治疗好的胸膜炎病人长寿吗?,治疗好的胸膜炎病人会复发吗,0
13694,胸膜炎打头孢匹胺有用吗,胸膜炎打头孢匹胺有效果吗,1
13695,宝宝有哮喘性支气管炎如何处理？,宝宝哮喘性支气管炎该怎么治疗？,1
13696,孩子经常流黄鼻涕吃什么药？,流黄鼻涕会引起发热吗,0
13697,每天早上打喷嚏流鼻涕是怎么回事,每天早上打喷嚏流鼻涕是遗传吗,0
13698,益肺清化颗粒一盒有多少袋能喝多久,益肺清化颗粒有什么作用,0
13699,咨询一下百令胶囊是不是处方药,百令胶囊适用多大年龄的人,0
13700,肺炎饮食方面要注意什么？,肺炎不能吃什么,0
13701,小儿早期肺炎的症状是什么,小孩肺炎的早期什么症状,1
13702,利巴韦林颗粒三个月小孩子有肺炎可以用不,利巴韦林颗粒能治疗什么疾病？,0
13703,宝宝是否得了新生儿支原体肺炎？,宝宝得了肺炎，为什么要查衣原体和支原体？,0
13704,肺气肿患者怎么会容易气短?,肺气肿患者容易气短的原因是什么?,1
13705,小孩肺炎治疗方法有哪些呢?,小儿肺炎有什么症状,0
13706,醋酸地塞米松治疗胸膜炎可取吗？,醋酸地塞米松能否治疗胸膜炎？,1
13707,我想知道金诃安儿宁颗粒主治功能是什么,金诃安儿宁颗粒可以给新生儿服用吗？,0
13708,感冒期间能怀孕吗请问？,感冒期间能不能怀孕请问？,1
13709,有哪些治疗哮喘的中药？,治疗哮喘中药方法有哪些？,1
13710,"我感冒引起的嗓子哑,怎么办?",感冒引起的嗓子哑如何处理？,1
13711,输完液感觉浑身乏力，这是为什么？,为什么输完液后不想运动？,0
13712,阿莫西林吃了会怎么样,吃了阿莫西林会有啥反应,1
13713,鸦胆子油软胶囊对癌症晚期有用吗,鸦胆子油软胶囊是治疗什么病的,0
13714,针对肺气肿病人厌食该如何治疗,肺气肿病人厌食该怎么做？,1
13715,万托林硫酸沙丁胺醇气雾剂是什么药,万托林硫酸沙丁胺醇气雾剂是种什么药？,1
13716,宝宝流鼻涕是感冒了吗？,宝宝流鼻涕是鼻炎吗,0
13717,咳嗽性变异哮喘如何注意饮食？,如何治疗变异性哮喘？,0
13718,肺炎咳嗽的症状是什么?,小孩咳嗽成肺炎的症状是什么？,0
13719,一直咳嗽有严重的哮喘病如何医治？,一直咳嗽有严重的哮喘病该怎么治疗？,1
13720,早上起床头晕恶心和昨天晚上清理肚脐眼有关吗？,早上起床头晕恶心是因为昨天晚上清理肚脐眼的原因吗？,1
13721,哮喘病人吃什么食物好呢?,哮喘病人能吃什么药？,0
13722,过敏是因为喝了九龙清热解毒口服液吗,九龙清热解毒口服液的有效期是多长时间,0
13723,过期的化痰消咳片对感冒咳嗽还有作用吗,孕妇误食用了化痰消咳片对胎儿有影响吗,0
13724,小宝宝感冒流鼻涕该做什么？,小宝宝感冒流鼻涕怎么办才好,1
13725,小儿支原体肺炎复发了该怎么办？,小儿支原体肺炎会复发吗？,0
13726,喂奶能吃速效伤风感冒胶囊吗,哺乳期感冒了能吃哪些感冒药？,0
13727,儿童经常呼吸道感染怎么办,宝宝呼吸道感染有什么症状？,0
13728,上呼吸道感染和下呼吸道感染有什么区别？,我想请问下。宝宝上呼吸道感染和下呼吸道感染有什么差别？,0
13729,朗致贞芪扶正颗粒不良反应是怎么样的呢,朗致贞芪扶正颗粒不良反应是什么,1
13730,连续剧烈无痰干咳怎么治疗能彻底康复呢,干咳无痰喉咙痒是新型肺炎吗,0
13731,孩子上呼道感染引起发烧的诱因是什么,孩子上呼吸道感染引起反复发烧是什么引起的,1
13732,请问胸膜炎是怎样引起的？,请问胸膜炎一般是怎样引起的？,1
13733,恩替卡韦胶囊是属于医保范畴的药吗,恩替卡韦胶囊是专治什么病的,0
13734,心速宁胶囊哪个地方有卖的贵吗,心速宁胶囊哪里有多少钱一盒,1
13735,巨能清热解毒口服液是真的药品吗,巨能清热解毒口服液属于中成药吗,0
13736,治疗急性肺气肿的办法有哪些？,什么会造成急性肺气肿？,0
13737,支原体肺炎一般要治疗多久能好,支原体肺炎一般烧几天？,0
13738,胸膜炎服用什么药物好呢多久可以康复呢,胸膜炎吃什么药效果好？要多就病可以康复？,1
13739,肺炎链球菌疫苗是否有必要打？,宝宝该打肺炎链球菌疫苗吗,0
13740,23价肺炎疫苗价格多少呢？,打一次23价肺炎疫苗用多少钱,1
13741,肺纤维化肺气肿如何治疗,肺纤维化肺气肿吃什么好？,0
13742,流鼻涕鼻塞怎么回事？是感冒吗？,流鼻涕鼻塞是鼻窦炎的症状吗,0
13743,孕妇8个月可以吃四季感冒片吗,孕妇8个月可以吃那些药,0
13744,受了外伤能不能引发胸膜炎,外伤会感染其他病吗,0
13745,卡氏肺孢子虫性肺炎的症状有哪些,卡氏肺孢子虫性肺炎的症状是什么？,1
13746,引发小儿支原体肺炎的因素有哪些？,小儿支原体肺炎的病因是什么？,1
13747,小孩子老是感冒该怎么办啊？,小孩子老是感冒是什么原因引起的啊？,0
13748,小孩子服用灵泰邦尼吃多少合适,灵泰邦尼可以长期服用吗,0
13749,13介肺炎疫苗有必要打吗?,注射13介肺炎疫苗有作用吗?,1
13750,如何检查出开放性结核胸膜炎,开放性结核胸膜炎传染吗,0
13751,治疗肺气肿的药物有哪些？,中医治疗肺气肿的药物有哪些？,0
13752,三岁宝宝肺炎咳嗽怎么办？,小孩3岁肺炎有10天啦还是咳嗽，怎么办？,0
13753,小儿早期肺炎的症状是什么,小孩肺炎的早期什么症状,1
13754,"1岁半宝宝,反复肺炎,怎么办",宝宝反复肺炎怎样治疗,1
13755,肺炎出院后可以适当运动吗？比如打乒乓球,肺炎出院后能适当运动吗？比如打篮球,0
13756,胸膜炎抽水出血丝怎么回事,胸膜炎抽水出血丝怎么治疗,0
13757,孕妇能喝复方甘草口服溶液吗？,孕妇吃什么钙片好？,0
13758,请问孕妇感冒能吃什么药？,孕妇感冒吃水果好吗？,0
13759,小宝宝感冒流鼻涕该做什么？,小宝宝感冒流鼻涕怎么办才好,1
13760,喝过啤酒还能吃阿奇霉素片吗,喝过啤酒还能不能吃阿奇霉素片,1
13761,阿莫西林胶囊吃了20粒后果会怎么样,阿莫西林胶囊吃了20粒会有什么样后果,1
13762,干性胸膜炎是否传染？和注意事项..,干性胸膜炎是否传染？,0
13763,老人患肺炎正常情况要治疗多长时间才能痊愈,老人患肺炎饮食应注意什么,0
13764,小孩患支原体肺炎，还低烧，怎么办？,小孩患支原体肺炎，还低烧，该怎么处理办？,1
13765,男性吃阿奇霉素后多长时间可以怀孕,男性吃阿奇霉素后怀孕需要多久？,1
13766,怎样预防别人肺炎传染自己,病毒性肺炎会传染么？要怎么预防啊？,1
13767,请问肺气肿加心脏早搏骤停怎么治疗?,肺气肿如何预防心脏骤停啊,0
13768,食欲不振可以用同仁堂百补增力丸吗,食欲不振吃同仁堂百补增力丸行吗,1
13769,感冒了流鼻涕和流眼泪该怎么做才好？,感冒又流鼻涕又流眼泪怎么办呀？,1
13770,孕妇能喝复方甘草口服溶液吗？,孕妇能闻复方甘草口服液的味道吗,0
13771,小孩经常上呼吸道感染吃什么增强免疫力,小孩呼吸道感染吃什么增强免疫力,1
13772,感冒鼻塞流鼻涕打喷嚏怎么办,感冒引起的鼻塞流鼻涕打喷嚏会不会恶化,0
13773,胸膜炎症状吃什么药，可以治疗,胸膜炎症状吃哪种药，可以治疗,1
13774,支气管炎哮喘吃啥药好？,支气管炎哮喘有什么并发症？,0
13775,过敏性哮喘吃什么药管用,过敏性哮喘吃什么药有效果？,1
13776,喝香雪牌抗病毒口服液会不会有什么危害的啊,感冒发烧需要喝抗病毒口服液吗,0
13777,万托林硫酸沙丁胺醇气雾剂是什么药,万托林硫酸沙丁胺醇气雾剂是怎样的药？,1
13778,肺气肿戒烟发展吗,肺气肿肺大泡戒烟后会发展吗？,1
13779,消化不良能不能服用百补增力丸,百补增力丸可治疗腰腿疼痛消化不良吗,0
13780,肺气肿加心脏早搏骤停，怎么治疗?,如何治疗肺气肿加心脏早搏骤停?,1
13781,怎样治疗过敏性哮喘最好,如何治疗过敏性哮喘最好呢？,1
13782,哺乳期妇女感冒可以吃什么药,那种感冒药孕妇可以吃,1
13783,中医怎么治疗过敏性哮喘好?,怎么样算是过敏性哮喘病呢？,0
13784,怀孕感冒喉咙痛吃什么药好,怀孕感冒喉咙痛能吃消炎药吗,0
13785,鼻渊通窍颗粒是用来冶疗鼻咽炎的吗,鼻渊通窍颗粒可以用来冶疗鼻咽炎吗,1
13786,红霉素软膏的适应症是什么,红霉素软膏的注意事项是什么？,0
13787,大人得了肺炎多久能康复?,大人得了肺炎需要治疗多久才能康复,1
13788,转移因子胶囊和口服液哪个效果好,转移因子胶囊有什么副作用?,0
13789,肺气肿是怎么造成的呢?,肺气肿好不好治？,0
13790,结核胸膜炎能同时喝补血的可以吗,结核胸膜炎不能干什么,0
13791,"现在肺炎能治好吗,大概多少钱",大概花多少钱可以将肺炎治好,1
13792,请问判定是不是胸膜炎要做什么检查？,请问判定有没有胸膜炎要做什么检查？,1
13793,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大该怎样,1
13794,肺气肿有哪些饮食原则？,肺气肿是什么？,0
13795,怎样分辩肺气肿早中晚期?,肺气肿早中晚期有什么要注意的？,0
13796,请问金诃安儿宁颗粒能治哪些疾病？,请问金诃安儿宁颗粒见效快不？,0
13797,咳嗽变异性哮喘的治疗什么方法可取？,咳嗽变异性哮喘的治疗方法哪个好？,1
13798,得了肺气肿再抽烟喝酒还能活多久？,肺气肿病人抽烟喝酒能活多长时间,1
13799,23价肺炎疫苗有必要打吗,13价肺炎疫苗宝宝能打吗,0
13800,小儿早期肺炎的症状是什么,小孩肺炎的早期什么症状,1
13801,巨能清热解毒口服液是真的药品吗,巨能清热解毒口服液是正规药品吗,1
13802,请问怀孕早期感冒对胎儿有影响吗？,请问刚怀孕时就感冒对胎儿有无影响？,1
13803,过敏性哮喘最好应该怎样治疗呢?,过敏性哮喘怎么治疗效果最好,1
13804,过敏性哮喘怎样治疗,过敏性哮喘会咳血吗,0
13805,小孩子可以吃灵泰邦尼吗剂量是多少,小孩子服用灵泰邦尼吃多少合适,1
13806,百利阿莫西林胶囊可以与哪个药一起用？,百利阿莫西林胶囊是什么药物？,0
13807,患有支原体肺炎现在反复发作咳嗽严重怎么办,患有支原体肺炎现在反复发作咳嗽严重怎么治疗？,1
13808,变异性哮喘吃什么好?,变异性哮喘吃什么药管事？,1
13809,长江阿奇霉素分散片治疗咽炎的作用如何呢,长江阿奇霉素分散片治疗咽炎的作用怎么样,1
13810,宝宝得了肺炎需要多长时间才能痊愈,婴幼儿患肺炎有啥后遗症,0
13811,喝香雪牌抗病毒口服液能有什么危害呢,抗病毒口服液治风热感冒吗,0
13812,儿童肺炎怎么办,5岁孩子得肺炎怎么治疗,1
13813,治疗肺气肿的药物有哪些？,什么药可以治疗肺气肿,1
13814,淋巴颗粒会不会引发胸膜炎,淋巴颗粒对胸膜炎有什么影响吗,1
13815,过敏性咳嗽和过敏性哮喘有什么区别,咳嗽发憋是过敏性哮喘吗？,0
13816,过敏性哮喘一般在哪个季节要特别注意,过敏性哮喘怎么治,0
13817,得了肺炎会很容易死人吗,得了肺炎怎么办,0
13818,孩子经常流黄鼻涕吃什么药？,孩子经常流黄鼻涕适宜吃什么药？,1
13819,患有了肺气肿了，该怎么治疗？,患有了肺气肿在饮食上要注意哪些呢？,0
13820,胸膜炎抽水后十年复发的可能性大吗,胸膜炎抽水后如何运动,0
13821,小孩长期流鼻涕是怎么回事？,小孩长期打喷嚏是鼻炎吗,0
13822,我现在得了胸膜炎该怎么办,得了胸膜炎会有什么病症？,0
13823,哺乳期感冒有效办法是什么,哺乳期感冒怎么做才好,1
13824,肺炎的症状是什么,肺炎有什么症状,1
13825,接种了HIB还要不要接种肺炎疫苗？,打了HIB疫苗还有必要打肺炎疫苗吗?,1
13826,肺气肿是怎么造成的呢?,肺气肿有哪些症状？,0
13827,干性胸膜炎有什么症状?,干性胸膜炎的症状是什么?,1
13828,出生后感染肺炎是什么病,出生后感染肺炎属于什么病,1
13829,四环素片服用不能超过多长时间？,服用四环素片不能超过多久？,1
13830,胸膜炎在复查阶段咳嗽请问是什么毛病,胸膜炎有哪些症状？,0
13831,克拉霉素胶囊治疗什么病,克拉霉素胶囊对什么疾病有用,1
13832,手术后和创伤后肺炎如何保健护理,手术后和创伤后肺炎该怎么保健护理？,1
13833,小儿支气管肺炎和支原体肺炎有什么区别？,小儿支气管肺炎和支原体肺炎哪个严重？,0
13834,孩子支原体肺炎治好以后会复发吗,小孩得支原体肺炎治愈后还复发吗？,1
13835,支原体感染引发的肺炎如何治疗以及食疗呀？,怎样治疗和如何食疗支原体肺炎？,1
13836,九个月宝宝流鼻涕怎么办,九个月宝宝流鼻涕可以吃三九感冒灵吗,0
13837,初治結核性胸膜炎用什么药,初治結核性胸膜炎需要拍片吗,0
13838,请问克拉霉素缓释片说明书有什么内容,请问克拉霉素缓释片是中成药吗,0
13839,我今天感觉上鄂疼好像是口鼻耳的连通处是怎么回事,上颚疼是不是不能吃辛辣油腻的食物,0
13840,经常感冒流鼻涕，是什么原因？,为什么感冒就一直流鼻涕,1
13841,如何有效治疗慢支肺气肿？,患有慢支肺气肿有什么好的治疗方法吗？,1
13842,上呼吸道感染怎么办,上呼吸道感染有什么好办法,1
13843,肺气肿严重吗 医生说我是肺气肿,肺气肿是怎样发病的？,0
13844,宝宝是否得了新生儿支原体肺炎？,宝宝支原体肺炎怎么治疗？,0
13845,肠胃性感冒的发病症状都有什么,肠胃性感冒是细菌感染吗,0
13846,孕妇感冒吃什么药好,请问孕妇感冒有什么药可以用？,1
13847,请问肺气肿有哪些治疗方法？,肺气肿是什么？,0
13848,宝宝流鼻涕鼻子不通该咋办,宝宝感冒了，流鼻涕鼻子不通，怎么办？,1
13849,变异性哮喘有什么症状，会带白痰吗,变异性哮喘的症状有什么表现会有白痰吗？,1
13850,小孩肺炎的早期症状有哪些?,小孩感染肺炎的原因,0
